aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkA/automaton1238.hoa;20;False;False;417;0.007733;4;False;False;2951;0.116879;22
temp_hoas/benchmarkA/automaton1915.hoa;17;False;True;-1;-1;-1;False;False;4708;0.067676;21
temp_hoas/benchmarkA/automaton1260.hoa;2;False;False;429;0.007999;5;False;False;276;0.007871;5
temp_hoas/benchmarkA/automaton643.hoa;5;False;False;1387;0.018977;9;False;False;799;0.015045;9
temp_hoas/benchmarkA/automaton1172.hoa;14;False;False;424;0.007912;8;False;False;284;0.013662;12
temp_hoas/benchmarkA/automaton266.hoa;8;False;False;787;0.011776;4;False;False;263;0.009131;8
temp_hoas/benchmarkA/automaton1394.hoa;16;False;False;28181;0.695814;22;False;False;6520;0.118608;26
temp_hoas/benchmarkA/automaton518.hoa;20;False;False;648;0.01222;6;False;False;1820;0.042045;16
temp_hoas/benchmarkA/automaton554.hoa;16;False;False;124688;3.27318;15;False;False;291419;2.73158;50
temp_hoas/benchmarkA/automaton235.hoa;17;False;False;3673192;94.542;31;False;False;13879;0.210247;34
temp_hoas/benchmarkA/automaton526.hoa;8;False;False;247;0.006138;7;False;False;159;0.00908;11
temp_hoas/benchmarkA/automaton699.hoa;21;False;True;-1;-1;-1;False;False;421719;6.15431;31
temp_hoas/benchmarkA/automaton1919.hoa;21;False;False;4058095;125.221;32;False;False;8963;0.207945;22
temp_hoas/benchmarkA/automaton480.hoa;2;False;False;3110;0.035011;9;False;False;2071;0.029638;9
temp_hoas/benchmarkA/automaton1587.hoa;9;False;False;102296;2.83186;16;False;False;31812;0.325717;32
temp_hoas/benchmarkA/automaton779.hoa;21;False;False;218140;8.29796;11;False;False;6280;0.084387;33
temp_hoas/benchmarkA/automaton1596.hoa;18;False;False;63;0.004023;4;False;False;49;0.010778;4
temp_hoas/benchmarkA/automaton593.hoa;15;False;False;626515;15.1575;21;False;False;48717;0.483206;29
temp_hoas/benchmarkA/automaton1253.hoa;15;False;True;-1;-1;-1;False;False;1586147;20.5952;53
temp_hoas/benchmarkA/automaton204.hoa;6;False;False;135;0.002742;3;False;False;1528;0.121817;17
temp_hoas/benchmarkA/automaton985.hoa;7;False;False;62;0.002145;4;False;False;460;0.023151;16
temp_hoas/benchmarkA/automaton23.hoa;5;False;False;225;0.005574;5;False;False;109;0.011526;5
temp_hoas/benchmarkA/automaton378.hoa;20;False;False;9547365;321.257;27;False;True;-1;-1;-1
temp_hoas/benchmarkA/automaton1548.hoa;10;False;False;12065493;387.193;29;False;False;566732;7.10447;29
temp_hoas/benchmarkA/automaton1361.hoa;3;False;False;51;0.001799;3;False;False;113;0.005905;8
temp_hoas/benchmarkA/automaton1479.hoa;21;False;False;276;0.007473;8;False;False;173;0.011517;12
temp_hoas/benchmarkA/automaton894.hoa;16;False;False;1004;0.013668;10;False;False;3065;0.036276;12
temp_hoas/benchmarkA/automaton331.hoa;13;False;True;-1;-1;-1;False;False;572220;6.15667;47
temp_hoas/benchmarkA/automaton1544.hoa;6;False;False;301;0.005364;7;False;False;44521;0.458965;25
temp_hoas/benchmarkA/automaton600.hoa;2;False;False;4865;0.079374;7;False;False;2559;0.035704;7
temp_hoas/benchmarkA/automaton1935.hoa;17;False;False;5556;0.118337;14;False;False;1189;0.041979;30
temp_hoas/benchmarkA/automaton691.hoa;13;False;False;222861;4.30257;25;False;False;1582;0.037818;29
temp_hoas/benchmarkA/automaton558.hoa;20;False;False;23977;0.498484;19;False;False;4174;0.052638;20
temp_hoas/benchmarkA/automaton1860.hoa;2;False;False;1135;0.01279;9;False;False;15382;0.16975;20
temp_hoas/benchmarkA/automaton154.hoa;16;False;False;875;0.014891;9;False;False;3718;0.175874;11
temp_hoas/benchmarkA/automaton1305.hoa;7;False;False;1262;0.012253;9;False;False;1269;0.021173;9
temp_hoas/benchmarkA/automaton1259.hoa;21;False;False;127;0.003872;2;False;False;127;0.004156;4
temp_hoas/benchmarkA/automaton609.hoa;11;False;False;3277;0.047073;9;False;False;1063;0.020949;13
temp_hoas/benchmarkA/automaton1699.hoa;21;False;False;4307623;94.0352;21;False;False;93499;1.51035;27
temp_hoas/benchmarkA/automaton1878.hoa;20;False;True;-1;-1;-1;False;False;18572;0.317263;24
temp_hoas/benchmarkA/automaton981.hoa;3;False;False;141;0.0048;6;False;False;123;0.00646;6
temp_hoas/benchmarkA/automaton1552.hoa;14;False;False;198803;7.89514;16;False;False;12862;0.204;30
temp_hoas/benchmarkA/automaton327.hoa;9;False;False;559;0.013355;6;False;False;287;0.013877;8
temp_hoas/benchmarkA/automaton1258.hoa;20;False;False;498;0.008306;4;False;False;385;0.015108;6
temp_hoas/benchmarkA/automaton975.hoa;17;False;False;125;0.004672;6;False;False;148;0.01082;12
temp_hoas/benchmarkA/automaton140.hoa;2;False;False;246;0.00489;5;False;False;190;0.006837;7
temp_hoas/benchmarkA/automaton1148.hoa;10;False;False;1;0.000486;1;False;False;1;0.000907;1
temp_hoas/benchmarkA/automaton1763.hoa;5;False;False;653;0.009583;10;False;False;452;0.011946;12
temp_hoas/benchmarkA/automaton1858.hoa;20;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkA/automaton613.hoa;15;True;False;-1;-1;-1;False;False;18201;0.265885;40
temp_hoas/benchmarkA/automaton1533.hoa;15;False;False;434;0.010355;4;False;False;133;0.010449;12
temp_hoas/benchmarkA/automaton255.hoa;17;False;False;41283;1.41364;12;False;False;2477;0.050689;26
temp_hoas/benchmarkA/automaton133.hoa;15;False;False;5510;0.110317;18;False;False;907;0.033786;32
temp_hoas/benchmarkA/automaton1379.hoa;21;False;False;4381372;77.0525;19;False;False;6040765;61.3908;30
temp_hoas/benchmarkA/automaton200.hoa;2;False;False;475;0.007555;3;False;False;337;0.008226;7
temp_hoas/benchmarkA/automaton1302.hoa;4;False;False;1228;0.026025;5;False;False;1161;0.027709;16
temp_hoas/benchmarkA/automaton738.hoa;20;False;False;22216;0.650437;8;False;False;2203;0.048608;28
temp_hoas/benchmarkA/automaton680.hoa;2;False;False;9291;0.177174;7;False;False;4936;0.06066;11
temp_hoas/benchmarkA/automaton1906.hoa;8;False;False;692;0.009106;9;False;False;15257;0.138345;34
temp_hoas/benchmarkA/automaton659.hoa;21;False;True;-1;-1;-1;False;True;-1;-1;-1
