aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product;timeout_product_unoptimiesed;memout_product_unoptimiesed;states_product_unoptimiesed;time_product_unoptimiesed;acc_product_unoptimiesed;timeout_me1;memout_me1;states_me1;time_me1;acc_me1;timeout_me2;memout_me2;states_me2;time_me2;acc_me2;timeout_me3;memout_me3;states_me3;time_me3;acc_me3;timeout_limited;memout_limited;states_limited;time_limited;acc_limited
temp_hoas/benchmarkE/automatonC189.hoa;11;False;False;19;0.002938;1;False;False;19;0.005307;1;False;False;33;0.005072;2;False;False;63;0.006411;1;False;False;63;0.006036;1;False;False;110;0.007958;4;False;False;19;0.005231;1
temp_hoas/benchmarkE/automatonA221.hoa;3;False;False;14185;0.244752;9;False;False;7727;0.086258;15;False;False;7727;0.059903;28;False;False;13933;0.304306;10;False;False;13933;0.304787;10;False;False;49925;1.29965;12;False;False;3572;0.070581;17
temp_hoas/benchmarkE/automatonC23.hoa;5;False;False;35;0.003809;4;False;False;32;0.004787;4;False;False;32;0.004523;6;False;False;33;0.004805;4;False;False;35;0.004733;4;False;False;34;0.003863;4;False;False;44;0.004653;6
temp_hoas/benchmarkE/automatonC199.hoa;21;False;False;9392;0.337292;17;False;False;865;0.032786;15;False;False;865;0.026333;19;False;False;2813;0.184545;17;False;False;3997;0.253868;17;False;False;32278;1.50101;23;False;False;254;0.023054;21
temp_hoas/benchmarkE/automatonA86.hoa;8;False;False;745;0.012133;9;False;False;543;0.016692;17;False;False;543;0.012406;21;False;False;979;0.026697;12;False;False;1293;0.035489;10;False;False;1425;0.030321;10;False;False;654;0.016771;21
temp_hoas/benchmarkE/automatonA87.hoa;9;False;False;47365;1.97168;11;False;False;186769;1.93952;35;False;False;186769;1.24424;41;False;False;1199187;98.6171;24;False;False;9309358;1042.78;24;True;False;-1;-1;-1;False;False;8859;0.423139;42
temp_hoas/benchmarkE/automatonA130.hoa;12;False;False;150;0.002872;6;False;False;140;0.008622;8;False;False;140;0.007283;10;False;False;146;0.008333;4;False;False;141;0.007998;6;False;False;150;0.004904;6;False;False;266;0.008689;11
temp_hoas/benchmarkE/automatonC110.hoa;12;False;False;29;0.003541;2;False;False;47;0.008333;4;False;False;77;0.007553;8;False;False;162;0.013008;6;False;False;166;0.012626;6;False;False;109;0.007639;6;False;False;102;0.008019;9
temp_hoas/benchmarkE/automatonD290.hoa;12;False;False;192525;5.81864;18;False;False;1451;0.018114;16;False;False;1452;0.017848;28;False;False;4277;0.122943;12;False;False;4366;0.125;12;False;False;4438;0.092369;12;False;False;605;0.016974;19
temp_hoas/benchmarkE/automatonA140.hoa;2;False;False;246;0.004881;5;False;False;190;0.00679;7;False;False;190;0.005611;9;False;False;155;0.005403;5;False;False;239;0.006422;5;False;False;603;0.01071;8;False;False;212;0.006618;9
temp_hoas/benchmarkE/automatonC252.hoa;14;False;False;224;0.010515;7;False;False;55;0.00803;5;False;False;61;0.007489;9;False;False;46;0.009396;5;False;False;65;0.011169;5;False;False;73;0.007931;5;False;False;103;0.008035;11
temp_hoas/benchmarkE/automatonA249.hoa;11;False;False;265;0.006555;7;False;False;1094;0.025377;20;False;False;1094;0.019013;22;False;False;1046;0.020373;14;False;False;3864;0.119094;14;False;False;18104;0.406116;14;False;False;1025;0.027135;26
temp_hoas/benchmarkE/automatonA231.hoa;13;False;False;184;0.005339;7;False;False;1564;0.028486;20;False;False;1581;0.023027;27;False;False;2513;0.053454;20;False;False;3340;0.104487;28;False;False;13899;0.380095;26;False;False;922;0.026137;31
temp_hoas/benchmarkE/automatonC188.hoa;10;False;False;265;0.013955;5;False;False;78;0.010779;7;False;False;113;0.009731;11;False;False;1236;0.062526;13;False;False;403;0.02747;9;False;False;678;0.026861;10;False;False;134;0.010609;14
temp_hoas/benchmarkE/automatonD35.hoa;17;False;False;3349;0.058944;15;False;False;90;0.047055;8;False;False;97884;0.359588;57;False;False;350540;24.3751;32;False;False;739342;59.0687;32;False;False;1544427;124.903;28;False;False;2636;0.079276;58
temp_hoas/benchmarkE/automatonA207.hoa;9;False;False;859;0.015376;8;False;False;497;0.015207;10;False;False;497;0.012087;12;False;False;834;0.026399;8;False;False;860;0.026095;8;False;False;859;0.015509;8;False;False;587;0.015385;13
temp_hoas/benchmarkE/automatonD180.hoa;2;False;False;467;0.005019;11;False;False;1364;0.033853;13;False;False;4327;0.026715;37;False;False;4390;0.073073;17;False;False;4390;0.073589;17;False;False;11979;0.353971;24;False;False;2193;0.034522;26
temp_hoas/benchmarkE/automatonD109.hoa;11;False;False;45;0.003589;2;False;False;47;0.004033;4;False;False;48;0.003906;4;False;False;50;0.003604;2;False;False;47;0.003987;4;False;False;49;0.003591;2;False;False;48;0.004153;4
temp_hoas/benchmarkE/automatonA170.hoa;12;False;True;-1;-1;-1;False;False;4595314;58.6643;35;False;False;4595314;60.076;41;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;False;668497;32.6882;40
temp_hoas/benchmarkE/automatonA240.hoa;2;False;False;6763;0.13018;7;False;False;3920;0.055164;11;False;False;3920;0.040541;20;False;False;11920;0.283003;10;False;False;14602;0.400145;10;False;False;39386;1.18012;10;False;False;2225;0.047889;13
temp_hoas/benchmarkE/automatonC118.hoa;20;False;False;169;0.01075;5;False;False;548;0.021724;6;False;False;634;0.01954;9;False;False;621;0.046991;5;False;False;631;0.04631;5;False;False;24456;0.87694;16;False;False;213;0.018066;10
temp_hoas/benchmarkE/automatonA9.hoa;11;False;False;6346;0.093424;16;False;False;1708;0.035284;20;False;False;1708;0.02337;26;False;False;8908;0.171715;18;False;False;11985;0.255885;22;False;False;5646;0.076679;16;False;False;1184;0.02871;23
temp_hoas/benchmarkE/automatonC70.hoa;12;False;False;26;0.003787;3;False;False;42;0.011925;5;False;False;164;0.011567;10;False;False;177;0.018975;3;False;False;217;0.025442;5;False;False;1945;0.095999;16;False;False;162;0.012654;16
temp_hoas/benchmarkE/automatonA329.hoa;11;False;False;197325;5.27968;9;False;False;32081;0.45922;19;False;False;32081;0.446158;21;False;False;272556;11.4332;10;False;False;275891;11.6626;10;False;False;638500;19.3907;12;False;False;21355;0.525825;24
temp_hoas/benchmarkE/automatonA22.hoa;4;False;False;713;0.008403;9;False;False;6660;0.067862;16;False;False;6660;0.039521;18;False;False;12813;0.210299;20;False;False;20103;0.381128;14;False;False;35036;0.866329;16;False;False;2817;0.055607;19
temp_hoas/benchmarkE/automatonA152.hoa;14;False;False;286;0.00526;2;False;False;304;0.007384;2;False;False;305;0.008422;4;False;False;286;0.00621;2;False;False;304;0.0067;2;False;False;286;0.005492;2;False;False;304;0.008529;2
temp_hoas/benchmarkE/automatonD103.hoa;5;False;False;526;0.013362;6;False;False;343;0.00911;4;False;False;343;0.008198;6;False;False;531;0.019324;6;False;False;531;0.018917;6;False;False;526;0.013449;6;False;False;289;0.009028;6
temp_hoas/benchmarkE/automatonA227.hoa;9;False;False;77;0.003222;2;False;False;84;0.006191;2;False;False;113;0.005667;6;False;False;84;0.004739;2;False;False;86;0.004978;2;False;False;86;0.003862;2;False;False;85;0.005873;2
temp_hoas/benchmarkE/automatonC203.hoa;5;False;False;67;0.004822;5;False;False;54;0.007349;6;False;False;54;0.006549;7;False;False;51;0.008136;5;False;False;67;0.00871;5;False;False;166;0.010411;8;False;False;84;0.007356;10
temp_hoas/benchmarkE/automatonA27.hoa;9;False;False;180;0.005837;8;False;False;125;0.008399;8;False;False;142;0.007261;12;False;False;299;0.010853;10;False;False;299;0.010542;10;False;False;143;0.005661;8;False;False;274;0.00891;13
temp_hoas/benchmarkE/automatonC18.hoa;20;False;False;430061;18.1527;21;False;False;603;0.030821;19;False;False;603;0.025456;21;False;False;32079;2.05962;17;False;False;35642;2.35983;17;False;False;65385;2.93469;22;False;False;322;0.026393;28
temp_hoas/benchmarkE/automatonD114.hoa;16;False;False;69813;2.22579;24;False;False;90771;0.827988;52;False;False;90771;0.594623;60;False;False;871173;76.2548;32;False;False;864974;79.56;32;False;False;500911;25.1273;30;False;False;14917;0.491622;57
temp_hoas/benchmarkE/automatonC14.hoa;16;False;False;585;0.022511;4;False;False;114;0.009473;6;False;False;114;0.008748;6;False;False;166;0.013599;4;False;False;161;0.013109;6;False;False;166;0.009593;4;False;False;113;0.009207;8
temp_hoas/benchmarkE/automatonA193.hoa;15;False;False;5278812;121.352;21;False;False;8754;1.07747;19;False;False;153396;0.598922;38;False;False;1911187;86.4483;28;False;False;1944807;88.6479;28;False;False;3180322;130.382;30;False;False;13754;0.547849;37
temp_hoas/benchmarkE/automatonD79.hoa;21;False;False;13968636;794.972;32;False;False;18994;3.89134;12;False;False;604108;2.12533;44;True;False;-1;-1;-1;True;False;-1;-1;-1;False;False;13968636;799.539;32;False;False;38271;1.69384;48
temp_hoas/benchmarkE/automatonC240.hoa;2;False;False;23;0.003324;3;False;False;23;0.004342;3;False;False;23;0.004085;4;False;False;24;0.004267;3;False;False;24;0.004182;3;False;False;45;0.004474;4;False;False;36;0.004356;5
temp_hoas/benchmarkE/automatonA168.hoa;10;False;False;4291;0.105817;6;False;False;794;0.021843;18;False;False;794;0.015837;24;False;False;3957;0.1174;10;False;False;4867;0.174269;10;False;False;4106;0.090441;10;False;False;686;0.020416;23
temp_hoas/benchmarkE/automatonD292.hoa;14;False;False;593070;24.1898;31;False;False;9039;0.61106;25;False;False;1056644;3.12282;89;False;False;4870603;423.161;32;False;False;7441903;722.425;32;False;False;9262012;897.039;32;False;False;9913;0.395287;83
temp_hoas/benchmarkE/automatonA321.hoa;3;False;False;559;0.00875;9;False;False;454;0.011246;11;False;False;454;0.008793;15;False;False;513;0.010736;9;False;False;555;0.011801;9;False;False;1140;0.023846;10;False;False;483;0.011216;13
temp_hoas/benchmarkE/automatonA326.hoa;8;False;False;786;0.015254;8;False;False;274;0.0119;14;False;False;274;0.009459;18;False;False;811;0.024803;8;False;False;733;0.022268;10;False;False;733;0.01522;10;False;False;370;0.011714;17
temp_hoas/benchmarkE/automatonA122.hoa;4;False;False;21254;0.38977;12;False;False;64828;0.725383;10;False;False;64828;0.522865;17;False;False;88852;1.35505;11;False;False;88852;1.33548;11;False;False;493348;12.4617;16;False;False;27148;0.592524;12
temp_hoas/benchmarkE/automatonC208.hoa;10;False;False;49;0.006399;6;False;False;53;0.00719;6;False;False;53;0.006656;8;False;False;105;0.009993;6;False;False;104;0.009335;6;False;False;61;0.005881;6;False;False;73;0.006905;9
temp_hoas/benchmarkE/automatonA208.hoa;10;False;False;52530;1.09136;21;False;False;9333;0.101244;23;False;False;9333;0.076349;30;False;False;57625;1.84781;22;False;False;73909;2.45289;22;False;False;91795;2.41784;24;False;False;3157;0.073448;27
temp_hoas/benchmarkE/automatonD40.hoa;2;False;False;130;0.003081;9;False;False;135;0.006436;7;False;False;362;0.005581;25;False;False;609;0.013411;15;False;False;609;0.013328;15;False;False;1274;0.040885;16;False;False;135;0.006173;7
temp_hoas/benchmarkE/automatonC216.hoa;18;False;False;33;0.003984;3;False;False;68;0.010867;6;False;False;113;0.010034;12;False;False;111;0.010696;5;False;False;264;0.024427;8;False;False;358;0.019722;13;False;False;99;0.010752;10
temp_hoas/benchmarkE/automatonC114.hoa;16;False;False;45;0.004591;3;False;False;299;0.023008;8;False;False;415;0.017906;10;False;False;516;0.067183;10;False;False;700;0.075785;10;False;False;5833;0.453989;20;False;False;253;0.01963;17
temp_hoas/benchmarkE/automatonC297.hoa;19;False;False;1229;0.049028;11;False;False;260;0.016852;9;False;False;260;0.015298;10;False;False;807;0.058444;11;False;False;1389;0.075854;11;False;False;3745;0.125178;18;False;False;179;0.015796;14
temp_hoas/benchmarkE/automatonD226.hoa;8;False;False;191;0.005604;8;False;False;129;0.008123;6;False;False;244;0.007344;22;False;False;294;0.009465;8;False;False;367;0.012809;10;False;False;392;0.008759;10;False;False;250;0.008141;16
temp_hoas/benchmarkE/automatonA92.hoa;14;False;False;270;0.006797;6;False;False;153;0.008534;6;False;False;153;0.008069;10;False;False;213;0.008612;4;False;False;201;0.0084;6;False;False;211;0.005925;4;False;False;268;0.008941;8
temp_hoas/benchmarkE/automatonC176.hoa;18;False;False;96;0.007664;3;False;False;781;0.028718;6;False;False;1343;0.020655;8;False;False;1340;0.067145;3;False;False;1340;0.065228;3;False;False;100165;3.79642;13;False;False;212;0.018406;13
temp_hoas/benchmarkE/automatonD134.hoa;16;False;False;412923;10.1989;26;False;False;40995;0.280616;28;False;False;40995;0.191638;34;False;False;199470;6.46288;22;False;False;244371;9.40907;24;False;False;107855;2.54107;24;False;False;9335;0.220303;31
temp_hoas/benchmarkE/automatonA280.hoa;2;False;False;85;0.002137;5;False;False;156;0.00485;6;False;False;156;0.003909;9;False;False;174;0.004297;8;False;False;174;0.004221;8;False;False;549;0.008941;10;False;False;188;0.004468;8
temp_hoas/benchmarkE/automatonC92.hoa;14;False;False;190;0.010173;9;False;False;70;0.015494;5;False;False;264;0.01483;15;False;False;197;0.031039;10;False;False;238;0.035125;10;False;False;274;0.023572;10;False;False;189;0.01573;16
temp_hoas/benchmarkE/automatonD219.hoa;21;False;False;6;0.016512;2;False;False;6;0.055527;2;False;False;18483;0.084925;54;False;False;6;0.056004;2;False;False;6;0.039805;2;False;False;6;0.013024;2;False;False;6;0.053206;2
temp_hoas/benchmarkE/automatonA289.hoa;11;False;False;1441316;50.0495;22;False;False;193797;2.98643;18;False;False;193797;2.23619;28;False;False;1441329;67.0666;22;False;False;1356143;66.7266;24;False;False;1441316;49.9855;22;False;False;60601;2.36259;21
temp_hoas/benchmarkE/automatonA239.hoa;21;False;False;446;0.010089;6;False;False;311;0.013343;8;False;False;316;0.011557;12;False;False;439;0.017563;6;False;False;452;0.018446;6;False;False;446;0.010458;6;False;False;489;0.014545;15
temp_hoas/benchmarkE/automatonC75.hoa;17;False;False;714;0.031468;12;False;False;310;0.016027;12;False;False;310;0.01482;14;False;False;1239;0.066562;14;False;False;1108;0.060995;14;False;False;1898;0.060391;14;False;False;217;0.015077;17
temp_hoas/benchmarkE/automatonC134.hoa;16;False;False;18;0.002916;2;False;False;18;0.006194;2;False;False;23;0.00594;10;False;False;20;0.007643;2;False;False;18;0.007722;2;False;False;20;0.003914;2;False;False;54;0.006211;9
temp_hoas/benchmarkE/automatonD173.hoa;15;False;False;231;0.00656;6;False;False;765;0.018817;6;False;False;809;0.019322;20;False;False;784;0.021152;10;False;False;1093;0.032461;18;False;False;889;0.017617;10;False;False;816;0.020013;16
temp_hoas/benchmarkE/automatonA248.hoa;10;False;False;69;0.003434;2;False;False;64;0.004041;2;False;False;65;0.004215;4;False;False;69;0.004415;2;False;False;64;0.003906;2;False;False;69;0.003542;2;False;False;64;0.00428;2
temp_hoas/benchmarkE/automatonC289.hoa;11;False;False;35;0.003777;2;False;False;26;0.004923;4;False;False;26;0.004575;6;False;False;35;0.005045;2;False;False;30;0.005297;2;False;False;35;0.00381;2;False;False;40;0.004789;6
temp_hoas/benchmarkE/automatonA238.hoa;20;False;False;32399;0.541139;12;False;False;616;0.021421;12;False;False;616;0.019497;14;False;False;849;0.031317;8;False;False;810;0.031833;10;False;False;866;0.018187;8;False;False;830;0.023673;16
temp_hoas/benchmarkE/automatonA46.hoa;8;False;False;2059;0.03397;11;False;False;15927;0.267497;19;False;False;15927;0.236231;29;False;False;2075;0.057717;9;False;False;20220;0.728442;19;False;False;39714;1.25362;18;False;False;8537;0.26973;22
temp_hoas/benchmarkE/automatonD332.hoa;14;False;False;10402;0.340096;8;False;False;1039;0.023318;22;False;False;1039;0.020217;24;False;False;11031;0.696181;8;False;False;12236;0.787498;8;False;False;10402;0.340615;8;False;False;686;0.023148;27
temp_hoas/benchmarkE/automatonA259.hoa;21;False;True;-1;-1;-1;False;False;2025;0.032429;22;False;False;2025;0.03316;28;False;False;3252;0.09344;10;False;False;2858;0.094284;10;False;False;6312;0.122643;12;False;False;1404;0.037533;29
temp_hoas/benchmarkE/automatonC257.hoa;19;False;False;1;0.000482;1;False;False;1;0.00124;1;False;False;1;0.000871;1;False;False;1;0.000694;1;False;False;1;0.001045;1;False;False;1;0.000725;1;False;False;1;0.001213;1
temp_hoas/benchmarkE/automatonA272.hoa;14;False;False;78;0.0039;2;False;False;70;0.004633;2;False;False;71;0.004503;2;False;False;79;0.003769;2;False;False;70;0.004632;2;False;False;78;0.004048;2;False;False;70;0.004915;2
temp_hoas/benchmarkE/automatonC316.hoa;18;False;False;114;0.010824;6;False;False;75;0.014006;10;False;False;101;0.012837;18;False;False;116;0.035706;4;False;False;117;0.031601;4;False;False;114;0.010866;6;False;False;183;0.014712;24
temp_hoas/benchmarkE/automatonD186.hoa;8;False;False;14244320;556.943;10;False;False;14673;0.096456;20;False;False;14673;0.064995;30;False;False;232323;11.0257;8;False;False;220698;11.9895;8;False;False;214756;7.34702;8;False;False;2289;0.061978;23
temp_hoas/benchmarkE/automatonA274.hoa;16;False;False;122370;4.53985;22;False;False;7558;0.104558;34;False;False;7558;0.08836;40;False;False;129003;8.06794;22;False;False;260611;17.0008;20;False;False;105418;3.60766;22;False;False;2387;0.077831;40
temp_hoas/benchmarkE/automatonA303.hoa;5;False;False;233359;3.95299;17;False;False;205889;4.32074;15;False;False;205889;3.8819;26;False;False;231693;4.80076;17;False;False;231693;4.79048;17;False;False;706116;17.2766;18;False;False;197315;4.2716;17
temp_hoas/benchmarkE/automatonA287.hoa;9;False;False;9757;0.189007;19;False;False;52458;0.495424;38;False;False;52458;0.418765;47;False;False;108582;3.88637;22;False;False;1115773;53.8711;32;False;False;2865255;115.266;32;False;False;10679;0.308255;43
temp_hoas/benchmarkE/automatonC299.hoa;21;False;False;84;0.010041;4;False;False;35;0.012803;4;False;False;148;0.012367;14;False;False;374;0.032091;8;False;False;424;0.033825;8;False;False;585;0.02341;8;False;False;150;0.01324;17
temp_hoas/benchmarkE/automatonC58.hoa;20;False;False;607;0.024519;12;False;False;116;0.014573;12;False;False;116;0.012884;14;False;False;1476;0.096544;14;False;False;1234;0.081708;12;False;False;1410;0.053251;14;False;False;151;0.014086;18
temp_hoas/benchmarkE/automatonA190.hoa;12;False;False;561684;14.0269;23;False;False;24129;0.242601;33;False;False;24129;0.172611;37;False;False;675374;29.012;24;False;False;753719;33.2048;24;False;False;979849;30.4961;26;False;False;4470;0.126261;39
temp_hoas/benchmarkE/automatonA161.hoa;3;False;False;143976;4.34051;2;False;False;6829;0.088254;6;False;False;6829;0.051227;8;False;False;143976;4.35302;2;False;False;144043;5.9763;2;False;False;143976;4.32272;2;False;False;1763;0.056186;9
temp_hoas/benchmarkE/automatonD316.hoa;18;False;False;109;0.004728;6;False;False;94;0.006166;4;False;False;142;0.007754;16;False;False;97;0.007305;4;False;False;97;0.00884;4;False;False;97;0.004684;4;False;False;94;0.008131;4
temp_hoas/benchmarkE/automatonC166.hoa;8;False;False;108;0.008212;8;False;False;126;0.009019;6;False;False;126;0.008577;10;False;False;109;0.010912;8;False;False;109;0.011056;8;False;False;108;0.008324;8;False;False;114;0.008763;8
temp_hoas/benchmarkE/automatonC112.hoa;14;False;False;594;0.023063;10;False;False;101;0.014535;12;False;False;101;0.011825;14;False;False;1761;0.096067;10;False;False;1480;0.080067;10;False;False;947;0.034637;10;False;False;162;0.013586;18
temp_hoas/benchmarkE/automatonA291.hoa;13;False;False;245;0.007661;6;False;False;212;0.010791;8;False;False;212;0.008977;10;False;False;233;0.011912;6;False;False;271;0.012425;6;False;False;255;0.007548;6;False;False;356;0.010948;11
temp_hoas/benchmarkE/automatonD10.hoa;12;False;False;570276;33.0098;15;False;False;243;0.171307;2;False;False;252648;0.849696;61;False;False;971545;94.5938;18;False;False;5151628;575.131;15;False;False;4376354;378.66;13;False;False;243;0.156768;2
temp_hoas/benchmarkE/automatonC220.hoa;2;False;False;15;0.002219;1;False;False;16;0.003494;2;False;False;16;0.0032;3;False;False;16;0.003541;1;False;False;16;0.003477;1;False;False;48;0.005297;4;False;False;30;0.003455;4
temp_hoas/benchmarkE/automatonD306.hoa;8;False;False;777;0.014413;8;False;False;539;0.011356;6;False;False;613;0.010879;16;False;False;642;0.013983;8;False;False;634;0.013827;10;False;False;633;0.009861;10;False;False;608;0.011835;12
temp_hoas/benchmarkE/automatonA228.hoa;10;False;False;245;0.006063;5;False;False;372;0.0122;10;False;False;452;0.010925;18;False;False;373;0.011637;5;False;False;465;0.01765;7;False;False;684;0.019083;11;False;False;405;0.012224;18
temp_hoas/benchmarkE/automatonC124.hoa;6;False;False;408;0.016439;5;False;False;54;0.009807;8;False;False;81;0.009117;12;False;False;36;0.006422;3;False;False;368;0.025604;3;False;False;699;0.029888;4;False;False;116;0.009989;16
temp_hoas/benchmarkE/automatonA84.hoa;6;False;False;71408;1.17732;12;False;False;21415;0.266607;13;False;False;21415;0.176516;19;False;False;51001;0.794592;12;False;False;52920;0.915104;12;False;False;80345;1.49287;12;False;False;13838;0.237691;15
temp_hoas/benchmarkE/automatonD13.hoa;15;False;False;34587;1.07679;21;False;False;4131;0.239064;9;False;False;57006;0.210994;29;False;False;225707;12.0717;30;False;False;191833;10.0203;28;False;False;134737;6.41604;32;False;False;6042;0.204547;24
temp_hoas/benchmarkE/automatonD181.hoa;3;False;False;3223;0.110834;5;False;False;256;0.020949;9;False;False;1549;0.019093;22;False;False;6036;0.224059;6;False;False;3196;0.159821;8;False;False;4076;0.185103;5;False;False;736;0.021533;16
temp_hoas/benchmarkE/automatonC254.hoa;16;False;False;64;0.006056;6;False;False;55;0.00795;4;False;False;60;0.007469;8;False;False;109;0.010638;6;False;False;91;0.010197;6;False;False;97;0.006769;8;False;False;83;0.007847;9
temp_hoas/benchmarkE/automatonD151.hoa;13;False;False;1365879;91.3821;5;False;False;373;0.252786;2;False;False;1254344;4.02067;68;True;False;-1;-1;-1;True;False;-1;-1;-1;True;False;-1;-1;-1;False;False;373;0.236737;2
temp_hoas/benchmarkE/automatonD112.hoa;14;False;True;-1;-1;-1;False;False;114307;10.5343;14;False;False;892537;4.77448;22;False;False;3039179;121.892;22;False;False;2968768;121.423;22;False;False;2979908;95.3724;22;False;False;118754;4.80802;24
temp_hoas/benchmarkE/automatonA108.hoa;10;False;False;1087;0.020304;6;False;False;411;0.016053;8;False;False;447;0.013002;12;False;False;1149;0.025786;6;False;False;1273;0.0329;6;False;False;1087;0.020357;6;False;False;602;0.017596;14
temp_hoas/benchmarkE/automatonA286.hoa;8;False;False;93720;2.43776;21;False;False;19548;0.199329;23;False;False;19548;0.103657;25;False;False;120539;5.25726;20;False;False;93188;4.03497;20;False;False;243242;8.93439;20;False;False;4646;0.127886;27
temp_hoas/benchmarkE/automatonC161.hoa;3;False;False;31;0.003757;3;False;False;32;0.004837;3;False;False;32;0.004542;4;False;False;32;0.00475;3;False;False;32;0.004769;3;False;False;65;0.005443;6;False;False;45;0.004857;5
temp_hoas/benchmarkE/automatonD154.hoa;16;False;False;3992885;346.857;31;False;False;4898;0.834203;13;False;False;555339;2.43426;70;False;False;3999089;418.823;31;False;False;1149513;132.797;31;False;False;2343210;199.096;31;False;False;19742;0.804511;62
temp_hoas/benchmarkE/automatonA283.hoa;5;False;False;4553;0.049119;11;False;False;6703;0.059478;16;False;False;6703;0.035748;22;False;False;27104;0.471206;13;False;False;42059;0.741177;14;False;False;146434;2.97381;16;False;False;1425;0.033522;19
temp_hoas/benchmarkE/automatonA209.hoa;11;False;False;352;0.009636;6;False;False;184;0.010647;8;False;False;184;0.009232;12;False;False;191;0.011277;6;False;False;213;0.011511;6;False;False;192;0.006186;6;False;False;359;0.010855;11
temp_hoas/benchmarkE/automatonD12.hoa;14;False;True;-1;-1;-1;False;False;1436239;9.68431;58;False;False;1436239;6.03599;70;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;False;24824;1.3256;63
temp_hoas/benchmarkE/automatonC332.hoa;14;False;False;59;0.005012;2;False;False;62;0.007161;2;False;False;76;0.006913;6;False;False;66;0.007428;2;False;False;68;0.007437;2;False;False;65;0.005257;2;False;False;88;0.007156;6
temp_hoas/benchmarkE/automatonD202.hoa;4;False;False;933;0.019285;10;False;False;507;0.015366;8;False;False;786;0.013891;12;False;False;942;0.025439;10;False;False;1286;0.033832;8;False;False;933;0.019457;10;False;False;740;0.016371;12
temp_hoas/benchmarkE/automatonD327.hoa;9;False;False;15195;0.378822;21;False;False;562;0.256553;11;False;False;309534;0.879343;56;False;False;64455;3.10854;30;False;False;409761;22.9978;32;False;False;570023;30.4704;30;False;False;562;0.225946;11
temp_hoas/benchmarkE/automatonC40.hoa;2;False;False;14;0.002243;1;False;False;15;0.003364;2;False;False;15;0.00321;3;False;False;15;0.00364;1;False;False;15;0.003467;1;False;False;25;0.004718;2;False;False;29;0.003459;4
temp_hoas/benchmarkE/automatonD3.hoa;5;False;False;4246;0.104096;5;False;False;157;0.033373;2;False;False;40656;0.12252;46;False;False;42042;1.68845;26;False;False;133871;7.37379;12;False;False;421513;24.4578;11;False;False;157;0.029356;2
temp_hoas/benchmarkE/automatonC76.hoa;18;False;False;25;0.003603;2;False;False;26;0.006708;4;False;False;37;0.006192;8;False;False;34;0.006287;4;False;False;41;0.007619;4;False;False;41;0.004267;4;False;False;67;0.006464;9
temp_hoas/benchmarkE/automatonC200.hoa;2;False;False;18;0.002331;3;False;False;19;0.003673;4;False;False;19;0.003367;5;False;False;20;0.003672;3;False;False;20;0.003607;3;False;False;39;0.005264;6;False;False;36;0.003701;6
temp_hoas/benchmarkE/automatonA18.hoa;20;False;False;5703;0.12874;12;False;False;1635;0.049327;20;False;False;1639;0.03784;26;False;False;22227;1.03824;18;False;False;27031;1.38576;18;False;False;14855;0.371969;18;False;False;1587;0.052164;29
temp_hoas/benchmarkE/automatonD168.hoa;10;False;False;266;0.007333;8;False;False;261;0.012938;12;False;False;436;0.01149;24;False;False;1359;0.066681;16;False;False;1306;0.064946;16;False;False;1330;0.038108;16;False;False;407;0.012941;22
temp_hoas/benchmarkE/automatonC174.hoa;16;False;False;7788;0.263471;10;False;False;1081;0.03587;16;False;False;1081;0.024903;20;False;False;8406;0.351658;14;False;False;7660;0.330704;14;False;False;8295;0.26537;14;False;False;342;0.025265;20
temp_hoas/benchmarkE/automatonC206.hoa;8;False;False;193;0.009444;7;False;False;83;0.010489;9;False;False;83;0.009368;11;False;False;284;0.025963;8;False;False;389;0.026855;8;False;False;539;0.022346;8;False;False;119;0.010256;14
temp_hoas/benchmarkE/automatonD194.hoa;16;False;False;9728;0.341842;8;False;False;2054;0.101719;20;False;False;20981;0.109641;40;False;False;376324;35.3543;14;False;False;543352;53.4033;16;False;False;325078;16.6129;16;False;False;2746;0.088995;45
temp_hoas/benchmarkE/automatonA98.hoa;20;False;False;1796696;32.9519;21;False;False;1544752;35.414;21;False;False;1544752;38.8991;23;False;False;1767982;57.4172;22;False;False;1796616;59.3908;28;False;False;8104829;209.988;24;False;False;1468019;42.773;25
temp_hoas/benchmarkE/automatonA129.hoa;11;False;False;153;0.005982;6;False;False;114;0.008803;10;False;False;114;0.007632;12;False;False;143;0.008931;6;False;False;159;0.00926;8;False;False;153;0.006028;6;False;False;210;0.008692;13
temp_hoas/benchmarkE/automatonA292.hoa;14;False;False;298817;18.4184;16;False;False;397692;5.27368;34;False;False;397692;3.65908;36;False;False;4778127;434.662;22;False;False;8665692;902.358;20;False;False;4543414;281.854;20;False;False;52125;2.73757;39
temp_hoas/benchmarkE/automatonC80.hoa;2;False;False;28;0.003535;3;False;False;29;0.004468;5;False;False;29;0.004143;8;False;False;26;0.004063;3;False;False;28;0.004358;3;False;False;47;0.004669;4;False;False;45;0.004378;7
