aut;old_acc;timeout_limited;memout_limited;states_limited;time_limited;acc_limited;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkF/automaton962.hoa;4;False;False;1572;0.05596;18;False;False;283;0.049292;2
temp_hoas/benchmarkF/automaton387.hoa;29;False;False;144120;14.9114;92;False;False;21579;18.298;11
temp_hoas/benchmarkF/automaton1724.hoa;6;False;False;214;0.034316;9;False;False;214;0.036496;9
temp_hoas/benchmarkF/automaton1424.hoa;26;False;False;352232;24.8901;58;False;False;203598;214.385;34
temp_hoas/benchmarkF/automaton1304.hoa;26;False;False;2497;0.079295;50;False;False;254;0.074466;12
temp_hoas/benchmarkF/automaton1531.hoa;13;False;False;53614;3.36975;79;False;False;9497;3.18574;16
temp_hoas/benchmarkF/automaton144.hoa;26;False;False;487347;42.1479;101;False;False;5672;30.8641;10
temp_hoas/benchmarkF/automaton468.hoa;30;False;False;18410;0.875323;50;False;False;3003;1.10524;10
temp_hoas/benchmarkF/automaton382.hoa;24;False;False;28783;1.22959;49;False;False;77366;1.16619;40
temp_hoas/benchmarkF/automaton1114.hoa;36;False;True;-1;-1;-1;False;False;14222;481.871;13
temp_hoas/benchmarkF/automaton777.hoa;19;False;False;12167;0.741518;89;False;False;340;0.376651;2
temp_hoas/benchmarkF/automaton1370.hoa;12;False;False;4;0.87878;1;False;False;4;0.922267;1
temp_hoas/benchmarkF/automaton1964.hoa;6;False;False;35023;1.59733;25;False;False;25765;2.07431;15
temp_hoas/benchmarkF/automaton544.hoa;26;False;False;14132;0.87562;69;False;False;30791;4.1279;40
temp_hoas/benchmarkF/automaton1751.hoa;33;False;False;5635;0.278838;72;False;False;31579;0.843735;44
temp_hoas/benchmarkF/automaton374.hoa;16;False;False;75599;7.25019;70;False;False;20946;14.8677;16
temp_hoas/benchmarkF/automaton800.hoa;2;False;False;182;0.011403;11;False;False;181;0.011168;11
temp_hoas/benchmarkF/automaton644.hoa;6;False;False;5980;0.2355;23;False;False;10789;0.248888;21
temp_hoas/benchmarkF/automaton770.hoa;12;False;False;2062;0.140312;40;False;False;1097;0.171215;13
temp_hoas/benchmarkF/automaton139.hoa;21;False;False;100802;7.12076;67;False;False;79730;18.8193;32
temp_hoas/benchmarkF/automaton1122.hoa;4;False;False;1616;0.047594;30;False;False;392;0.04234;11
temp_hoas/benchmarkF/automaton1851.hoa;13;False;False;4707;0.210118;35;False;False;6939;0.4035;22
temp_hoas/benchmarkF/automaton415.hoa;17;False;False;349;0.299736;2;False;False;349;0.320995;2
temp_hoas/benchmarkF/automaton404.hoa;6;False;False;3;0.038914;1;False;False;3;0.040048;1
temp_hoas/benchmarkF/automaton1735.hoa;17;False;False;1052;0.030661;18;False;False;1474;0.029901;16
temp_hoas/benchmarkF/automaton1628.hoa;30;False;False;11550;0.561833;58;False;False;5340;0.609768;17
temp_hoas/benchmarkF/automaton984.hoa;26;False;False;114796;12.1021;93;False;False;3689;8.97295;12
temp_hoas/benchmarkF/automaton427.hoa;29;False;False;292984;43.405;100;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1244.hoa;6;False;False;320;0.062408;11;False;False;320;0.068997;11
temp_hoas/benchmarkF/automaton543.hoa;25;False;False;24038;1.41175;98;False;False;1243067;12.6587;90
temp_hoas/benchmarkF/automaton1764.hoa;6;False;False;132674;4.25911;41;False;False;8393;5.3736;17
temp_hoas/benchmarkF/automaton1413.hoa;15;False;False;608;4.04709;2;False;False;608;4.29591;2
temp_hoas/benchmarkF/automaton668.hoa;30;False;False;11579;0.599832;49;False;False;10902;0.846904;26
temp_hoas/benchmarkF/automaton14.hoa;16;False;False;3084;0.098019;42;False;False;2636;0.108683;22
temp_hoas/benchmarkF/automaton723.hoa;5;False;False;1371;0.039044;26;False;False;569;0.04804;11
temp_hoas/benchmarkF/automaton1771.hoa;13;False;False;12381;0.690445;42;False;False;2260;0.758106;14
temp_hoas/benchmarkF/automaton1425.hoa;27;False;False;5876;0.23178;40;False;False;7111;0.21339;26
temp_hoas/benchmarkF/automaton1953.hoa;35;False;False;21321;1.6037;89;False;False;22748;1.46059;26
temp_hoas/benchmarkF/automaton495.hoa;17;False;False;37929;2.17598;70;False;False;1170361;832.165;53
temp_hoas/benchmarkF/automaton835.hoa;37;False;False;131918;13.5495;90;False;False;3396;7.79194;20
temp_hoas/benchmarkF/automaton19.hoa;21;False;False;17796;0.915336;86;False;False;555990;6.21872;65
temp_hoas/benchmarkF/automaton477.hoa;39;False;False;7164;0.201311;46;False;False;54303;0.447138;40
temp_hoas/benchmarkF/automaton190.hoa;32;False;False;504915;60.9193;112;False;False;1493;29.9712;16
temp_hoas/benchmarkF/automaton490.hoa;12;False;False;2549;0.087915;24;False;False;1361;0.107455;10
temp_hoas/benchmarkF/automaton1905.hoa;27;False;False;31738;2.23503;99;False;False;8057;2.98979;18
temp_hoas/benchmarkF/automaton677.hoa;39;False;True;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1859.hoa;21;False;False;45743;4.0002;141;False;False;3781;2.24351;11
temp_hoas/benchmarkF/automaton1108.hoa;30;False;False;298342;25.7825;66;False;False;1591244;192.096;33
temp_hoas/benchmarkF/automaton930.hoa;12;False;False;2282;0.058906;20;False;False;2118;0.055993;18
temp_hoas/benchmarkF/automaton1527.hoa;9;False;False;81521;4.57317;47;False;False;3195;7.72741;10
temp_hoas/benchmarkF/automaton1212.hoa;14;False;False;19329;2.86543;30;False;False;7529;3.05659;9
temp_hoas/benchmarkF/automaton135.hoa;17;False;False;3766;0.153017;41;False;False;893;0.139361;14
temp_hoas/benchmarkF/automaton1638.hoa;40;False;False;262348;26.3979;115;False;False;718061;320.791;52
temp_hoas/benchmarkF/automaton810.hoa;12;False;False;2781;0.081647;37;False;False;580;0.070941;13
temp_hoas/benchmarkF/automaton1714.hoa;36;False;True;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton294.hoa;16;False;False;41502;2.44942;56;False;False;589;2.39124;2
temp_hoas/benchmarkF/automaton553.hoa;35;False;False;836995;115.292;111;False;False;66846;105.962;17
temp_hoas/benchmarkF/automaton546.hoa;28;False;False;142533;11.7944;83;False;False;6602814;67.3157;76
temp_hoas/benchmarkF/automaton1256.hoa;18;False;False;9904;0.509651;72;False;False;359150;3.77158;53
temp_hoas/benchmarkF/automaton70.hoa;32;False;True;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton469.hoa;31;False;False;135206;16.8867;124;False;False;2716;8.44273;16
temp_hoas/benchmarkF/automaton161.hoa;3;False;False;3;0.016654;1;False;False;3;0.017763;1
temp_hoas/benchmarkF/automaton1989.hoa;31;False;False;70701;3.8492;60;False;False;70554;23.4147;40
temp_hoas/benchmarkF/automaton1028.hoa;30;False;False;320331;23.0413;75;False;False;30811899;244.967;66
temp_hoas/benchmarkF/automaton444.hoa;6;False;False;27354;12.334;15;False;False;27354;23.464;15
temp_hoas/benchmarkF/automaton1817.hoa;19;False;False;33218;2.20635;71;False;False;2568;1.7545;12
temp_hoas/benchmarkF/automaton1422.hoa;24;False;False;17980;0.972299;50;False;False;170354;1.80332;46
temp_hoas/benchmarkF/automaton499.hoa;21;False;False;22503;1.40271;91;False;False;630;0.877981;10
temp_hoas/benchmarkF/automaton1990.hoa;32;False;False;28868;3.19695;109;False;False;1350;2.73942;10
temp_hoas/benchmarkF/automaton296.hoa;18;False;False;1240;0.038494;19;False;False;245;0.038045;6
temp_hoas/benchmarkF/automaton396.hoa;38;False;False;11243;0.823141;92;False;False;153265;2.93318;50
temp_hoas/benchmarkF/automaton1317.hoa;39;False;False;161957;23.4909;151;False;False;920;6.3587;12
temp_hoas/benchmarkF/automaton55.hoa;17;False;False;27035;1.90931;95;False;False;1719;1.40459;19
temp_hoas/benchmarkF/automaton720.hoa;2;False;False;224;0.014961;11;False;False;224;0.015475;11
temp_hoas/benchmarkF/automaton845.hoa;7;False;False;2177;0.081116;58;False;False;655;0.082822;11
temp_hoas/benchmarkF/automaton1403.hoa;5;False;False;1580;0.047167;26;False;False;475;0.048593;2
temp_hoas/benchmarkF/automaton597.hoa;39;False;False;150062;12.9711;139;False;False;20643;10.3802;14
temp_hoas/benchmarkF/automaton52.hoa;14;False;False;4816;0.189026;64;False;False;379;0.133351;8
temp_hoas/benchmarkF/automaton1002.hoa;4;False;False;277;0.040927;13;False;False;277;0.044394;13
temp_hoas/benchmarkF/automaton747.hoa;29;False;False;119868;15.0975;160;False;False;917;7.54613;16
temp_hoas/benchmarkF/automaton945.hoa;27;False;False;23666;1.58642;103;False;False;1614;1.00708;12
temp_hoas/benchmarkF/automaton494.hoa;16;False;False;38753;2.85502;64;False;False;11231;4.46375;16
temp_hoas/benchmarkF/automaton58.hoa;20;False;False;99951;7.67578;41;False;False;32787;11.1822;17
temp_hoas/benchmarkF/automaton158.hoa;40;False;False;17976;1.19306;62;False;False;10922;1.83676;16
temp_hoas/benchmarkF/automaton1242.hoa;4;False;False;452;0.120146;9;False;False;452;0.129632;9
temp_hoas/benchmarkF/automaton658.hoa;20;False;False;39635;2.55884;75;False;False;1725861;40.0958;48
temp_hoas/benchmarkF/automaton1648.hoa;10;False;False;267830;14.331;56;False;False;2182;12.9696;12
temp_hoas/benchmarkF/automaton1051.hoa;13;False;False;509;0.166147;15;False;False;509;0.18009;15
temp_hoas/benchmarkF/automaton921.hoa;3;False;False;403;0.041691;2;False;False;403;0.049078;2
temp_hoas/benchmarkF/automaton1586.hoa;28;False;False;290196;27.604;94;False;False;13469;21.1039;24
temp_hoas/benchmarkF/automaton418.hoa;20;False;False;528468;32.0829;55;False;False;29334;52.5157;32
temp_hoas/benchmarkF/automaton1716.hoa;38;False;False;13740;0.908199;77;False;False;5895;0.993673;36
temp_hoas/benchmarkF/automaton132.hoa;14;False;False;10457;0.594009;43;False;False;1101;0.487942;4
temp_hoas/benchmarkF/automaton76.hoa;38;False;False;1004474;198.867;98;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton1328.hoa;10;False;False;3637;2.56446;14;False;False;3637;3.16688;14
temp_hoas/benchmarkF/automaton147.hoa;29;False;False;1013973;138.109;89;False;False;15665;68.0394;19
temp_hoas/benchmarkF/automaton1689.hoa;11;False;False;700;0.019395;14;False;False;580;0.018683;12
temp_hoas/benchmarkF/automaton913.hoa;35;False;False;49183;3.27542;48;False;False;17233;5.8291;18
temp_hoas/benchmarkF/automaton454.hoa;16;False;False;160396;8.84975;53;False;False;91429;54.6953;19
temp_hoas/benchmarkF/automaton1283.hoa;5;False;False;1775;0.051952;18;False;False;1482;0.048343;14
temp_hoas/benchmarkF/automaton1261.hoa;23;False;False;16525;0.937498;77;False;False;1316;0.77007;10
temp_hoas/benchmarkF/automaton189.hoa;31;False;False;215828;26.4754;110;False;False;11262;14.577;20
temp_hoas/benchmarkF/automaton71.hoa;33;False;False;101017;8.29191;126;False;False;3625;5.15923;10
temp_hoas/benchmarkF/automaton1792.hoa;34;False;False;5059;12.2203;11;False;False;5059;14.3321;11
temp_hoas/benchmarkF/automaton1553.hoa;35;False;False;137121;17.8814;120;False;False;6103;23.1366;13
temp_hoas/benchmarkF/automaton1812.hoa;14;False;False;1025;0.030866;12;False;False;886;0.029531;8
temp_hoas/benchmarkF/automaton222.hoa;24;False;False;57386;6.02432;86;False;False;29106;487.012;18
temp_hoas/benchmarkF/automaton330.hoa;12;False;False;72061;2.82517;54;False;False;47428;3.98957;21
temp_hoas/benchmarkF/automaton622.hoa;24;False;False;71896;4.57784;59;False;False;741223;8.25697;36
temp_hoas/benchmarkF/automaton276.hoa;38;False;False;528183;37.1795;70;False;False;6009214;66.3827;60
temp_hoas/benchmarkF/automaton1117.hoa;39;False;False;20530;1.15238;84;False;False;14929;1.44869;50
temp_hoas/benchmarkF/automaton1579.hoa;21;False;False;39837;2.86314;97;False;False;1024;1.64331;14
temp_hoas/benchmarkF/automaton1505.hoa;27;False;False;112275;13.5175;63;False;False;1177;4.59154;9
temp_hoas/benchmarkF/automaton536.hoa;18;False;False;96;0.006314;2;False;False;96;0.006094;2
temp_hoas/benchmarkF/automaton861.hoa;23;False;False;289;1.84058;2;False;False;289;1.98646;2
temp_hoas/benchmarkF/automaton833.hoa;35;False;False;88682;8.8461;127;False;False;5352;14.8469;17
temp_hoas/benchmarkF/automaton839.hoa;41;False;False;298915;40.0723;144;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton342.hoa;24;False;False;394006;37.0002;89;False;False;430572;137.901;46
temp_hoas/benchmarkF/automaton1344.hoa;26;False;False;353310;24.6218;92;False;False;30165055;292.581;86
temp_hoas/benchmarkF/automaton1187.hoa;29;True;False;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1095.hoa;17;False;False;394758;33.0794;77;False;False;182573;186.899;15
temp_hoas/benchmarkF/automaton1327.hoa;9;False;False;19668;4.27598;13;False;False;19668;5.47393;13
temp_hoas/benchmarkF/automaton1650.hoa;12;False;False;14744;0.618609;41;False;False;130404;1.08847;36
temp_hoas/benchmarkF/automaton1196.hoa;38;False;False;1327681;146.161;98;False;False;66752302;722.299;90
temp_hoas/benchmarkF/automaton1130.hoa;12;False;False;15983;0.629456;37;False;False;111262;0.985706;34
temp_hoas/benchmarkF/automaton1062.hoa;24;False;False;1019;0.022786;15;False;False;670;0.020772;6
temp_hoas/benchmarkF/automaton915.hoa;37;False;False;120420;15.0327;145;False;False;2988;6.77971;17
temp_hoas/benchmarkF/automaton829.hoa;31;False;False;4597;0.228826;75;False;False;613;0.210321;15
temp_hoas/benchmarkF/automaton1627.hoa;29;False;False;134208;10.986;120;False;False;2279;6.653;13
temp_hoas/benchmarkF/automaton999.hoa;41;False;False;611883;51.9832;125;False;False;46629561;400.009;95
temp_hoas/benchmarkF/automaton205.hoa;7;False;False;130;0.045459;13;False;False;130;0.047579;13
temp_hoas/benchmarkF/automaton398.hoa;40;False;False;322559;37.964;176;False;False;62612;58.3712;47
temp_hoas/benchmarkF/automaton1730.hoa;12;False;False;2805;2.3755;11;False;False;2805;3.14984;11
temp_hoas/benchmarkF/automaton925.hoa;7;False;False;13674;0.720903;19;False;False;13525;0.716848;15
temp_hoas/benchmarkF/automaton457.hoa;19;False;False;78368;5.00979;52;False;False;922695;11.2199;48
temp_hoas/benchmarkF/automaton1969.hoa;11;False;False;181;0.081645;2;False;False;181;0.086742;2
temp_hoas/benchmarkF/automaton1559.hoa;41;False;False;20008;1.35859;103;False;False;204954;11.2309;62
temp_hoas/benchmarkF/automaton1775.hoa;17;False;False;3;10.9732;1;False;False;3;12.4314;1
temp_hoas/benchmarkF/automaton168.hoa;10;False;False;7114;1.70986;36;False;False;5901;1.7696;20
temp_hoas/benchmarkF/automaton61.hoa;23;False;False;51454;4.12162;76;False;False;4151861;43.322;68
temp_hoas/benchmarkF/automaton1517.hoa;39;False;False;2331;0.096894;50;False;False;2300;0.078266;34
temp_hoas/benchmarkF/automaton381.hoa;23;False;False;458;0.021331;24;False;False;472;0.020662;18
temp_hoas/benchmarkF/automaton1753.hoa;35;False;False;209282;36.4453;176;False;False;630436;418.974;50
temp_hoas/benchmarkF/automaton312.hoa;34;False;False;11835;0.639543;72;False;False;114438;1.04595;46
temp_hoas/benchmarkF/automaton900.hoa;22;False;False;92176;4.24084;54;False;False;1047;2.87921;2
temp_hoas/benchmarkF/automaton733.hoa;15;False;False;31660;1.59457;41;False;False;18836;2.24955;14
temp_hoas/benchmarkF/automaton1737.hoa;19;False;False;29363;1.45156;70;False;False;7034;2.26068;17
temp_hoas/benchmarkF/automaton1789.hoa;31;False;False;85387;272.685;101;False;False;8374;12.3108;9
temp_hoas/benchmarkF/automaton1788.hoa;30;False;False;32092;1.9342;78;False;False;563638;5.49416;70
temp_hoas/benchmarkF/automaton175.hoa;17;False;False;223759;19.2615;32;False;False;215715;43.2652;14
temp_hoas/benchmarkF/automaton211.hoa;13;False;False;2597;1.33759;11;False;False;2597;1.50286;11
temp_hoas/benchmarkF/automaton46.hoa;8;False;False;380;0.359965;2;False;False;380;0.38283;2
temp_hoas/benchmarkF/automaton836.hoa;38;False;False;3047213;381.009;117;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton1457.hoa;19;True;False;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1944.hoa;26;False;False;23107;1.04012;35;False;False;21041;1.15613;14
temp_hoas/benchmarkF/automaton138.hoa;20;False;False;12207;0.621916;89;False;False;3723;0.350672;13
temp_hoas/benchmarkF/automaton1247.hoa;9;False;False;2128;0.08773;15;False;False;13961;0.158335;10
temp_hoas/benchmarkF/automaton1780.hoa;22;False;False;11570;0.588399;70;False;False;985;0.469135;2
temp_hoas/benchmarkF/automaton233.hoa;35;False;False;340222;47.56;107;False;False;917;25.6743;10
temp_hoas/benchmarkF/automaton1068.hoa;30;False;False;2571;0.063886;32;False;False;1243;0.050978;14
temp_hoas/benchmarkF/automaton1728.hoa;10;False;False;2380648;185.751;50;False;False;1201;125.477;2
temp_hoas/benchmarkF/automaton569.hoa;11;False;False;26663;1.71544;70;False;False;4223;1.74895;12
temp_hoas/benchmarkF/automaton1460.hoa;22;False;False;64490;4.11346;75;False;False;21238;8.57212;21
temp_hoas/benchmarkF/automaton1286.hoa;8;False;False;708;0.024252;22;False;False;1473;0.02555;20
temp_hoas/benchmarkF/automaton589.hoa;31;False;False;155384;22.9928;143;False;False;18235;231.044;14
temp_hoas/benchmarkF/automaton1438.hoa;40;False;True;-1;-1;-1;False;False;8004;1074.64;21
temp_hoas/benchmarkF/automaton905.hoa;27;False;True;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1952.hoa;34;False;False;20304;1.14926;66;False;False;2636;0.866619;12
temp_hoas/benchmarkF/automaton1826.hoa;28;False;False;19524;1.26379;76;False;False;39501;2.69536;50
temp_hoas/benchmarkF/automaton1052.hoa;14;False;False;1241;0.041501;16;False;False;1135;0.03977;10
temp_hoas/benchmarkF/automaton1960.hoa;2;False;False;87;0.025886;5;False;False;87;0.027493;5
temp_hoas/benchmarkF/automaton1523.hoa;5;False;False;5;0.050476;1;False;False;5;0.05212;1
temp_hoas/benchmarkF/automaton1810.hoa;12;False;False;13276;0.358697;21;False;False;13137;0.38887;13
temp_hoas/benchmarkF/automaton1520.hoa;2;False;False;898;0.036224;17;False;False;632;0.035846;2
temp_hoas/benchmarkF/automaton1491.hoa;13;False;False;1858;0.060116;27;False;False;2881;0.060662;24
temp_hoas/benchmarkF/automaton965.hoa;7;False;False;8820;0.353523;54;False;False;1215;0.26584;15
temp_hoas/benchmarkF/automaton1795.hoa;37;False;False;320196;63.946;137;False;False;5433;73.517;14
temp_hoas/benchmarkF/automaton1588.hoa;30;False;False;5610;24.19;14;False;False;5610;32.1667;14
temp_hoas/benchmarkF/automaton333.hoa;15;False;False;8653;0.512896;53;False;False;14296;1.12099;19
temp_hoas/benchmarkF/automaton91.hoa;13;False;False;69563;5.16544;88;False;False;13295;54.2906;16
temp_hoas/benchmarkF/automaton687.hoa;9;False;False;2343;0.079822;27;False;False;706;0.076455;11
temp_hoas/benchmarkF/automaton316.hoa;38;False;False;165443;23.3945;101;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton1032.hoa;34;False;False;130577;14.4957;102;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton5.hoa;7;False;False;52;0.021264;7;False;False;52;0.022266;7
temp_hoas/benchmarkF/automaton1235.hoa;37;False;False;22019;1.47911;77;False;False;23884;4.05638;32
temp_hoas/benchmarkF/automaton992.hoa;34;False;False;71664;6.87029;115;False;False;26147812;609.715;92
temp_hoas/benchmarkF/automaton532.hoa;14;False;False;6072;0.274554;40;False;False;564;0.243855;2
temp_hoas/benchmarkF/automaton942.hoa;24;False;False;183;6.47756;9;False;False;183;6.84067;9
temp_hoas/benchmarkF/automaton909.hoa;31;False;False;928634;78.7231;83;False;False;30639;79.3651;17
temp_hoas/benchmarkF/automaton539.hoa;21;False;False;114552;11.3231;63;False;False;83376;256.32;14
temp_hoas/benchmarkF/automaton1333.hoa;15;False;False;3526;3.29829;13;False;False;3526;4.35488;13
temp_hoas/benchmarkF/automaton514.hoa;36;False;False;109621;13.8931;160;False;False;986;8.76059;10
temp_hoas/benchmarkF/automaton607.hoa;9;False;False;10690;0.51533;47;False;False;450;0.283595;2
temp_hoas/benchmarkF/automaton1020.hoa;22;False;False;443912;86.1169;70;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton789.hoa;31;False;False;125782;8.76153;101;False;False;44695;10.506;63
temp_hoas/benchmarkF/automaton1830.hoa;32;False;False;184909;17.9293;100;False;False;39055242;426.546;82
temp_hoas/benchmarkF/automaton1445.hoa;7;False;False;16806;0.940093;32;False;False;14582;0.991839;20
temp_hoas/benchmarkF/automaton967.hoa;9;False;False;37985;1.82103;66;False;False;8802;2.42123;13
temp_hoas/benchmarkF/automaton783.hoa;25;False;False;883;6.96701;9;False;False;883;7.66812;9
temp_hoas/benchmarkF/automaton354.hoa;36;False;False;266135;27.4227;93;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1431.hoa;33;False;False;106911;14.6091;180;False;False;1873;7.22576;13
temp_hoas/benchmarkF/automaton1314.hoa;36;False;False;108924;7.49236;69;False;False;8292394;65.1235;63
temp_hoas/benchmarkF/automaton1698.hoa;20;False;False;1922661;160.701;69;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton651.hoa;13;False;False;721;0.677756;15;False;False;721;0.780413;15
temp_hoas/benchmarkF/automaton956.hoa;38;False;False;114414;11.0277;108;False;False;14341;7.22815;13
temp_hoas/benchmarkF/automaton1157.hoa;39;False;False;191989;26.6836;133;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton295.hoa;17;False;False;60782;2.93661;46;False;False;6605;3.13542;14
temp_hoas/benchmarkF/automaton1843.hoa;5;False;False;4;0.035297;2;False;False;4;0.036664;2
temp_hoas/benchmarkF/automaton486.hoa;8;False;False;15244;0.627357;18;False;False;15244;0.564278;18
temp_hoas/benchmarkF/automaton1806.hoa;8;False;False;869900;36.2494;46;False;False;6322;47.6264;15
temp_hoas/benchmarkF/automaton1883.hoa;5;False;False;6;0.034308;1;False;False;6;0.035568;1
temp_hoas/benchmarkF/automaton1729.hoa;11;False;False;27205;2.06483;48;False;False;8530;2.00512;15
temp_hoas/benchmarkF/automaton1644.hoa;6;False;False;11109;0.346509;22;False;False;11015;0.32485;18
temp_hoas/benchmarkF/automaton451.hoa;13;False;False;9560;0.487768;45;False;False;675;0.455423;2
temp_hoas/benchmarkF/automaton666.hoa;28;False;False;33846;1.74688;45;False;False;13079;2.12874;16
temp_hoas/benchmarkF/automaton1602.hoa;4;False;False;3;0.028759;1;False;False;3;0.029705;1
temp_hoas/benchmarkF/automaton624.hoa;26;False;False;131805;22.6803;92;False;False;81232;69.248;29
temp_hoas/benchmarkF/automaton315.hoa;37;False;False;2726065;258.026;93;False;False;573;1277.73;13
temp_hoas/benchmarkF/automaton106.hoa;28;False;False;69025;6.13942;134;False;False;4018;4.16962;14
temp_hoas/benchmarkF/automaton1186.hoa;28;False;False;3366;0.096493;33;False;False;37509;0.245717;24
temp_hoas/benchmarkF/automaton1427.hoa;29;False;False;125502;12.385;95;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton1542.hoa;24;False;False;15757;1.35664;108;False;False;3618;1.08873;16
temp_hoas/benchmarkF/automaton1898.hoa;20;False;False;18772;1.23217;122;False;False;459;0.672334;2
temp_hoas/benchmarkF/automaton322.hoa;4;False;False;5109;0.168486;37;False;False;1405;0.168374;13
temp_hoas/benchmarkF/automaton729.hoa;11;False;False;6172;0.303931;46;False;False;4690;0.488367;14
temp_hoas/benchmarkF/automaton623.hoa;25;False;False;69821;5.92675;81;False;False;6738;4.55651;17
temp_hoas/benchmarkF/automaton304.hoa;26;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton1746.hoa;28;False;False;29380;1.46703;57;False;False;162239;1.93004;46
temp_hoas/benchmarkF/automaton1869.hoa;31;False;False;3270247;237.745;75;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton634.hoa;36;False;False;173401;28.8476;105;False;False;122643;30.0618;20
temp_hoas/benchmarkF/automaton1513.hoa;35;False;False;833436;107.546;101;False;False;12007;232.042;11
temp_hoas/benchmarkF/automaton1680.hoa;2;False;False;104;0.013655;11;False;False;103;0.013906;11
temp_hoas/benchmarkF/automaton59.hoa;21;False;False;695166;66.0247;73;False;False;12144364;137.706;46
temp_hoas/benchmarkF/automaton678.hoa;40;False;False;381;0.015048;20;False;False;165;0.014301;16
temp_hoas/benchmarkF/automaton547.hoa;29;False;False;73790;8.6011;122;False;False;727;2.81547;14
temp_hoas/benchmarkF/automaton34.hoa;36;False;False;73601;7.88209;138;False;False;11264;24.5949;13
temp_hoas/benchmarkF/automaton1014.hoa;16;False;False;129666;15.3545;93;False;False;2310;24.1776;12
temp_hoas/benchmarkF/automaton763.hoa;5;False;False;970;0.035922;14;False;False;1298;0.036477;12
temp_hoas/benchmarkF/automaton1393.hoa;35;False;False;161826;23.4688;84;False;False;22106;61.5136;20
temp_hoas/benchmarkF/automaton80.hoa;2;False;False;2397;0.066424;19;False;False;4253;0.070107;17
temp_hoas/benchmarkF/automaton210.hoa;12;False;False;99;0.466573;2;False;False;99;0.48024;2
temp_hoas/benchmarkF/automaton735.hoa;17;False;False;39085;2.4642;62;False;False;9359;2.88941;11
temp_hoas/benchmarkF/automaton1353.hoa;35;False;False;1330492;210.048;100;False;False;7928940;400.74;32
temp_hoas/benchmarkF/automaton1518.hoa;40;False;False;106479;12.9781;200;False;False;1255;5.37478;14
temp_hoas/benchmarkF/automaton1169.hoa;11;False;False;19816;0.958705;45;False;False;438;0.795952;1
temp_hoas/benchmarkF/automaton1850.hoa;12;False;False;499;1.89612;15;False;False;499;1.9892;15
temp_hoas/benchmarkF/automaton482.hoa;4;False;False;581;0.065259;2;False;False;581;0.075636;2
temp_hoas/benchmarkF/automaton1908.hoa;30;False;False;32908;1.79313;86;False;False;959992;7.43452;70
temp_hoas/benchmarkF/automaton756.hoa;38;False;False;17795;1.03735;107;False;False;2236;1.17736;12
temp_hoas/benchmarkF/automaton1924.hoa;6;False;False;5064;0.16097;32;False;False;4105;0.211615;14
temp_hoas/benchmarkF/automaton1793.hoa;35;False;False;161284;12.947;123;False;False;9502;9.74204;28
temp_hoas/benchmarkF/automaton1782.hoa;24;False;False;162430;15.7456;86;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton751.hoa;33;False;False;38974;1.96878;84;False;False;19412;2.16893;38
temp_hoas/benchmarkF/automaton990.hoa;32;False;False;49533;3.57799;140;False;False;4883;2.8065;15
temp_hoas/benchmarkF/automaton1478.hoa;40;False;False;51993;3.01746;94;False;False;92127;8.91209;44
temp_hoas/benchmarkF/automaton81.hoa;3;False;False;820;0.216422;2;False;False;820;0.239375;2
temp_hoas/benchmarkF/automaton1111.hoa;33;False;False;1250390;118.397;86;False;False;25178;99.0018;12
temp_hoas/benchmarkF/automaton1604.hoa;6;False;False;1667;0.104018;23;False;False;2700;0.105916;21
temp_hoas/benchmarkF/automaton1657.hoa;19;False;False;85122;3.36694;59;False;False;2357517;16.058;53
temp_hoas/benchmarkF/automaton1781.hoa;23;False;False;59409;4.51351;72;False;False;919966;35.1291;38
temp_hoas/benchmarkF/automaton1978.hoa;20;False;False;207615;20.2507;82;False;False;1976502;26.447;35
temp_hoas/benchmarkF/automaton510.hoa;32;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton1543.hoa;25;False;False;75122;6.14687;86;False;False;18082554;143.638;66
