aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkC/automaton960.hoa;2;False;False;13;0.002261;1;False;False;14;0.00389;2
temp_hoas/benchmarkC/automaton291.hoa;13;False;False;27;0.004201;3;False;False;27;0.005454;3
temp_hoas/benchmarkC/automaton865.hoa;7;False;False;208;0.009285;8;False;False;76;0.008072;6
temp_hoas/benchmarkC/automaton1435.hoa;17;False;False;28;0.004462;2;False;False;157;0.021791;10
temp_hoas/benchmarkC/automaton1146.hoa;8;False;False;33;0.003857;3;False;False;27;0.008705;4
temp_hoas/benchmarkC/automaton1660.hoa;2;False;False;14;0.002123;1;False;False;15;0.003154;2
temp_hoas/benchmarkC/automaton1510.hoa;12;False;False;47;0.005215;5;False;False;85;0.013076;6
temp_hoas/benchmarkC/automaton1875.hoa;17;False;False;97;0.009836;3;False;False;67;0.009823;6
temp_hoas/benchmarkC/automaton430.hoa;12;False;False;2444;0.100551;13;False;False;105;0.010555;7
temp_hoas/benchmarkC/automaton1202.hoa;4;False;False;58;0.004878;5;False;False;45;0.006602;5
temp_hoas/benchmarkC/automaton299.hoa;21;False;False;84;0.010021;4;False;False;35;0.012789;4
temp_hoas/benchmarkC/automaton1280.hoa;2;False;False;52;0.00527;2;False;False;43;0.006305;4
temp_hoas/benchmarkC/automaton1238.hoa;20;False;False;722;0.038033;7;False;False;311;0.018705;9
temp_hoas/benchmarkC/automaton1260.hoa;2;False;False;22;0.003776;3;False;False;23;0.004962;3
temp_hoas/benchmarkC/automaton235.hoa;17;False;False;307;0.017033;8;False;False;234;0.015437;6
temp_hoas/benchmarkC/automaton643.hoa;5;False;False;31;0.004341;3;False;False;43;0.007121;5
temp_hoas/benchmarkC/automaton1172.hoa;14;False;False;1773;0.054362;11;False;False;390;0.02255;16
temp_hoas/benchmarkC/automaton1394.hoa;16;False;False;18;0.003584;2;False;False;23;0.007707;6
temp_hoas/benchmarkC/automaton266.hoa;8;False;False;72;0.005554;4;False;False;72;0.006155;4
temp_hoas/benchmarkC/automaton518.hoa;20;False;False;1570;0.052636;13;False;False;218;0.01977;11
temp_hoas/benchmarkC/automaton526.hoa;8;False;False;20;0.00379;2;False;False;24;0.003301;2
temp_hoas/benchmarkC/automaton1919.hoa;21;False;False;966;0.032272;7;False;False;968;0.026729;11
temp_hoas/benchmarkC/automaton554.hoa;16;False;False;108;0.008232;9;False;False;78;0.013002;11
temp_hoas/benchmarkC/automaton1858.hoa;20;False;False;981;0.030364;7;False;False;76;0.01078;5
temp_hoas/benchmarkC/automaton480.hoa;2;False;False;20;0.0022;3;False;False;21;0.00372;4
temp_hoas/benchmarkC/automaton1587.hoa;9;False;False;50;0.004699;4;False;False;48;0.008578;8
temp_hoas/benchmarkC/automaton779.hoa;21;False;False;1587;0.049619;11;False;False;1662;0.036032;16
temp_hoas/benchmarkC/automaton1596.hoa;18;False;False;248;0.013807;6;False;False;72;0.008862;8
temp_hoas/benchmarkC/automaton593.hoa;15;False;False;560;0.020136;6;False;False;107;0.015744;8
temp_hoas/benchmarkC/automaton204.hoa;6;False;False;1055;0.03423;3;False;False;95;0.011442;11
temp_hoas/benchmarkC/automaton1878.hoa;20;False;False;53;0.005014;3;False;False;30;0.005679;1
temp_hoas/benchmarkC/automaton985.hoa;7;False;False;79;0.005521;5;False;False;43;0.009935;8
temp_hoas/benchmarkC/automaton23.hoa;5;False;False;35;0.003742;4;False;False;32;0.005448;4
temp_hoas/benchmarkC/automaton1548.hoa;10;False;False;842;0.030314;10;False;False;103;0.012133;6
temp_hoas/benchmarkC/automaton659.hoa;21;False;False;151;0.01188;5;False;False;88;0.017893;6
temp_hoas/benchmarkC/automaton1897.hoa;19;False;False;27420;1.10176;14;False;False;624;0.034004;18
temp_hoas/benchmarkC/automaton1479.hoa;21;False;False;751;0.034462;14;False;False;80;0.014124;6
temp_hoas/benchmarkC/automaton1361.hoa;3;False;False;78;0.005098;4;False;False;62;0.006159;4
temp_hoas/benchmarkC/automaton894.hoa;16;False;False;7840;0.261292;11;False;False;1008;0.027982;13
temp_hoas/benchmarkC/automaton1544.hoa;6;False;False;24;0.003564;2;False;False;28;0.005426;4
temp_hoas/benchmarkC/automaton1935.hoa;17;False;False;2365;0.070362;11;False;False;718;0.047634;3
temp_hoas/benchmarkC/automaton600.hoa;2;False;False;48;0.004419;2;False;False;36;0.005419;4
temp_hoas/benchmarkC/automaton691.hoa;13;False;False;108;0.007808;8;False;False;72;0.008581;6
temp_hoas/benchmarkC/automaton558.hoa;20;False;False;71;0.007001;4;False;False;63;0.010657;8
temp_hoas/benchmarkC/automaton1860.hoa;2;False;False;14;0.002277;1;False;False;15;0.003317;2
temp_hoas/benchmarkC/automaton1893.hoa;15;False;False;2443;0.07859;11;False;False;249;0.020219;14
temp_hoas/benchmarkC/automaton1305.hoa;7;False;False;69;0.006092;5;False;False;77;0.010833;6
